	Glucose	Na2HPO4	NaCl	KH2PO4	(NH4)2SO4	MgSO4	CaCl2	FeSO4	MnCl2	ZnSO4	CoCl2	CuSO4	Na2MoO4	Indigoidine
0	2.9234700603841115	43.81310487476983	36.50235989743203	26.662407865569236	18.976386485795473	0.521105530323294	0.18900533014435025	0.004791453555336905	0.004342220443527632	0.003881442772424982	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.3464753387201369
1	2.7505004851409964	42.5976124519962	8.76189115013933	29.63378858225381	14.96633891616236	0.37717972066628425	0.1937083499238358	0.0067575946350804	0.0017873636838201534	0.00759332299872903	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.32289770927772343
2	0.5332485084810452	48.022593248801655	2.0318615679150502	24.067917401626673	19.09177645972685	0.23213848091050338	0.1835131633917528	0.00865363911168271	0.008607993240606201	0.0010715468625166393	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.35491007015094883
3	0.9618882233021532	50.22582837323076	5.0682636243004	25.519103951396737	18.36221267437606	0.32892028361318837	0.19500072410137928	0.013142700389725002	0.008309591677670647	0.0015040816656262256	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.30962363844976254
4	2.9176265931717467	45.73287711312599	40.11605716107292	27.80625133847627	16.27550561704384	1.1564483412524753	0.15161970834921354	0.007018574669782547	0.007181159695611339	0.004446875296884967	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.2443626628936752
5	2.519099091759285	41.84573180726967	31.757171492258294	27.79446591106737	13.720863720555146	0.21941758387839994	0.0940473129708391	0.0026220456892629205	0.008399452250948094	0.008413590535636563	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.25312996692071976
6	2.9092826075469325	37.103665702697675	7.43451693433032	21.436033247015704	16.273948181200723	0.22169586759593862	0.12350528863598295	0.002587892825914738	0.008152145520544243	0.005070858360796718	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.26195318188004035
7	2.9336731162734724	48.00531911551023	16.478334111986804	28.856333706822056	16.169357272224897	1.2511883644026789	0.1554225647765687	0.007168484911263597	0.007187921399308859	0.004420714224933388	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.19708627897631387
8	0.30596368532930707	24.73076912734654	42.261403448724494	14.858628298375084	14.047541846270727	0.36134721560200284	0.19406331507172475	0.01784318032725757	0.009230690693483564	0.009177073049707994	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.29520380990449224
9	2.8727833893158254	45.659305771009976	40.15048977327086	28.109278486348263	9.992717752373206	1.1216225451194295	0.15244824367208384	0.006912539096117276	0.006980619302998507	0.004374889560261281	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.40861479247156707
10	2.867015182524497	33.33799545347181	25.216223401478985	28.8751871293432	8.908615381003102	0.051476464081507356	0.159743278900035	0.0036300541619866617	0.004307601863679043	0.005788368068301769	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.31791280543512634
11	0.38519565037899667	24.950104460746733	40.458625752082874	3.305947853047261	14.116512141239385	0.2944622203936538	0.1899055359241139	0.01761990831395939	0.009504720185295124	0.00925165497917287	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.30041256444826964
12	2.691231243951258	48.82037318678528	17.27248459145496	24.711970285292622	10.602949163898868	0.3790166964444214	0.18013888370848483	0.005008320762741664	0.0032359856265548837	0.002872498937316997	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.27820137825148866
13	2.523668891133712	46.15271524227727	11.778217377523706	25.838343052124085	10.025269512455221	0.4209652300421741	0.17575746665912184	0.008768837964020865	0.005086114097569356	0.007654462545182302	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.2888056992508047
14	2.582198428581179	32.982193844918854	14.809107937760553	0.11851921790058073	17.886046252214058	2.3203522630525724	0.11026819588005582	0.004177734939161058	0.001783342367467509	0.008529738787350074	0.003795564382850506	8.698488934390334e-05	0.00047121735111964715	0.23337959321651525
